0,2,71397,71401,71405
0,2,71410,71414,71418
1,1,71471,71473,71503
0,1,71540,71544,71548
0,2,71736,71740,71744
0,2,71853,71857,71861
0,1,71904,71909,71913
0,1,72111,72115,72119
0,2,72301,72305,72309
1,2,72451,72453,72463
0,1,72607,72611,72615
0,1,72627,72631,72635
0,2,72669,72673,72677
0,2,72730,72734,72738
0,1,72777,72781,72785
0,1,73417,73421,73425
0,2,73486,73490,73494
0,1,73494,73498,73502
1,2,73551,73554,73564
0,2,73584,73589,73593
1,1,73593,73596,73626
0,1,73653,73657,73661
1,2,73663,73667,73677
1,2,73677,73680,73690
0,1,73697,73701,73705
0,2,73774,73778,73782
0,1,73803,73807,73811
0,1,73819,73823,73827
0,2,73833,73837,73841
1,2,73848,73850,73860
0,1,73895,73899,73903
0,2,73910,73914,73918
0,1,73928,73932,73936
1,1,73938,73940,73970
1,2,74160,74163,74173
0,1,74196,74200,74204
0,2,74218,74222,74226
0,2,74403,74407,74411
0,1,74420,74424,74428
0,2,74507,74511,74515
0,1,74535,74539,74543
0,1,74575,74579,74583
0,2,74589,74593,74597
0,1,74600,74604,74608
0,2,74620,74624,74628
0,1,74654,74658,74662
0,2,74670,74674,74678
1,2,74697,74700,74710
0,1,74712,74716,74720
0,2,74735,74739,74743
0,1,74772,74776,74780
0,2,74788,74792,74796
0,1,74802,74806,74810
1,2,74816,74818,74828
0,1,74832,74836,74840
0,1,74922,74926,74930
0,2,74997,75001,75005
0,2,75027,75031,75035
0,1,75043,75047,75051
0,1,75355,75359,75363
0,2,75419,75423,75427
0,2,75713,75717,75721
0,1,75816,75820,75824
0,2,75919,75923,75927
0,1,76105,76109,76113
0,1,76187,76191,76195
0,2,76197,76201,76205
0,2,76207,76211,76215
0,1,76217,76221,76225
0,1,76230,76234,76238
0,2,76257,76261,76265
0,1,76268,76272,76276
0,2,76290,76294,76298
0,1,76308,76312,76316
0,2,76330,76334,76338
0,2,76346,76350,76354
0,1,76355,76359,76363
0,1,76397,76401,76405
0,2,76430,76434,76438
0,2,76499,76503,76507
0,1,76596,76600,76604
0,2,76646,76650,76654
0,1,76685,76689,76693
0,2,76735,76739,76743
0,1,76744,76748,76752
0,2,76757,76762,76766
0,1,76818,76822,76826
1,1,76830,76832,76862
0,2,76863,76867,76871
1,1,76886,76889,76919
0,2,76971,76975,76979
0,1,76984,76988,76992
0,2,77033,77038,77042
1,1,77068,77070,77101
0,2,77168,77173,77177
0,1,77251,77255,77259
0,2,77554,77558,77562
0,1,77807,77811,77815
0,2,77856,77860,77864
0,1,77975,77979,77983
0,2,78047,78051,78055
0,2,78055,78059,78063
0,1,78090,78094,78098
0,2,78180,78184,78188
0,1,78303,78308,78311
1,2,78312,78314,78324
0,1,78374,78378,78382
0,2,78394,78398,78402
0,1,78424,78428,78432
0,1,78518,78522,78526
0,2,78573,78577,78581
0,2,78599,78603,78607
0,1,78622,78626,78630
0,1,78639,78643,78647
0,2,78675,78679,78683
0,2,78724,78728,78732
0,1,78750,78754,78758
0,1,78768,78772,78776
0,2,78872,78876,78880
0,2,78881,78886,78890
0,1,78891,78895,78899
1,2,78906,78908,78918
0,1,78979,78983,78987
0,1,79017,79021,79025
0,2,79093,79097,79101
0,2,79106,79110,79114
0,1,79290,79294,79298
0,1,79325,79329,79333
0,2,79333,79338,79341
1,2,79350,79352,79362
0,1,79373,79377,79381
0,1,79402,79406,79410
0,2,79430,79434,79438
0,1,79603,79607,79611
0,2,79678,79682,79686
0,2,79692,79696,79700
0,1,79701,79705,79709
1,1,79709,79712,79742
0,2,79797,79801,79805
0,2,79872,79876,79880
0,1,79897,79901,79905
0,2,79934,79939,79943
0,1,79982,79986,79990
0,1,80091,80095,80099
0,2,80155,80159,80163
0,1,80183,80187,80191
1,2,80271,80273,80283
0,1,80294,80298,80302
0,2,80311,80315,80319
0,2,80372,80376,80380
0,1,80418,80422,80426
0,2,80443,80447,80451
0,1,80529,80533,80537
0,2,80596,80600,80604
0,1,80830,80834,80838
0,2,81353,81357,81361
0,1,81429,81433,81437
1,1,81439,81441,81471
0,2,81505,81509,81513
1,1,81538,81540,81570
0,2,81634,81638,81642
0,1,81667,81671,81675
0,2,81854,81858,81862
1,2,81887,81890,81900
0,1,81938,81942,81946
0,1,81948,81952,81956
0,2,81981,81985,81989
1,2,82017,82021,82031
0,1,82032,82036,82040
0,2,82054,82058,82062
0,1,82103,82107,82111
0,2,82116,82120,82124
1,1,82134,82136,82166
0,1,82202,82206,82210
0,2,82277,82281,82285
0,2,82499,82503,82507
0,1,82729,82733,82737
0,1,82753,82757,82761
0,2,82850,82854,82858
0,2,82944,82948,82952
0,1,82999,83003,83007
0,2,83024,83028,83032
0,1,83208,83213,83216
0,1,83290,83294,83298
1,2,83309,83311,83321
0,1,83343,83347,83351
1,2,83396,83398,83408
0,2,83511,83515,83519
0,1,83540,83544,83548
0,2,83553,83557,83561
0,1,83752,83756,83760
0,1,83789,83794,83798
0,2,83798,83802,83806
0,1,83829,83833,83837
0,2,83838,83842,83846
0,2,83907,83911,83915
0,1,83921,83925,83929
1,2,84009,84011,84021
0,1,84215,84219,84223
1,2,84294,84296,84306
0,1,84353,84357,84361
0,1,84368,84372,84376
0,2,84377,84381,84385
1,2,84392,84394,84404
0,1,84407,84411,84415
0,2,84557,84562,84566
0,1,84587,84591,84595
0,2,84611,84615,84619
0,1,84630,84634,84638
0,1,84642,84646,84650
0,2,84710,84714,84718
0,1,84771,84775,84779
0,2,85030,85034,85038
0,1,85150,85154,85158
0,2,85414,85418,85422
0,2,85460,85464,85468
0,1,85469,85473,85477
0,1,85608,85612,85616
0,2,85785,85789,85793
0,1,85813,85817,85821
0,2,85940,85944,85948
0,2,86028,86032,86036
0,1,86095,86099,86103
0,1,86187,86191,86195
1,2,86237,86239,86249
0,1,86253,86257,86261
0,2,86311,86315,86319
0,1,465.52,469.66,473.65
1,2,515.64,518.4,528.39
0,1,543.88,547.95,551.93
1,2,574.06,577.14,587.14
0,2,911.51,915.59,919.58
0,1,926.12,930.16,934.15
0,1,958.75,962.8,966.79
1,2,996.87,1000.9,1010.8
0,2,1011.9,1015.9,1019.9
0,1,1027,1031,1035
0,2,1162.8,1166.8,1170.8
0,1,1172.5,1176.6,1180.6
0,2,1445.1,1449.1,1453.1
0,1,2076,2080.1,2084.1
0,1,2099.1,2103.2,2107.2
1,2,2107.3,2110.8,2120.8
0,2,2127.8,2131.9,2135.9
1,1,2153.8,2156.5,2186.5
1,2,2239.3,2241.4,2251.4
0,1,2303,2307,2311
0,1,2370.2,2374.2,2378.2
0,2,2447.9,2451.9,2455.9
0,2,2662.3,2666.4,2670.4
0,1,3009.1,3013.1,3017.1
0,1,3257.3,3261.3,3265.3
0,2,3306.3,3310.3,3314.3
0,1,3363.9,3368,3371.9
0,2,3408.9,3413,3416.9
0,2,3425.9,3430,3434
0,1,3504.2,3508.2,3512.2
0,2,3606.9,3610.9,3614.9
0,1,3678.9,3682.9,3686.9
0,1,3749.1,3753.1,3757.1
1,2,3956.6,3958.7,3968.7
0,2,3993.3,3997.4,4001.4
0,1,4190.7,4194.7,4198.7
1,1,4273.4,4276.9,4306.9
0,2,4307,4311,4315
0,2,4317.8,4321.9,4325.9
0,1,4341.1,4345.2,4349.2
0,2,4354.6,4358.6,4362.6
0,1,4462.1,4466.2,4470.1
0,1,4523.7,4527.8,4531.7
0,2,4625.4,4629.4,4633.4
0,1,4704.9,4709,4712.9
0,2,5374.9,5379,5382.9
0,1,5636,5640.1,5644.1
1,2,5675.1,5677.1,5687.1
1,2,5688.8,5692.1,5702.1
0,1,5702.2,5706.2,5710.2
0,1,5733,5737,5741
0,2,5839,5843,5847
0,2,5860.1,5864.2,5868.2
0,1,5973.5,5977.6,5981.6
0,1,5995,5999,6003
0,2,6062.3,6066.3,6070.3
0,2,6163.6,6167.6,6171.6
1,1,6615.7,6618,6648.1
0,2,6751.5,6755.5,6759.5
1,1,6956.6,6958.7,6988.7
0,2,7008,7012,7016
0,1,7096.2,7100.3,7104.2
1,2,7282.4,7284.5,7294.4
0,1,7444.1,7448.1,7452.1
0,1,7482.7,7486.8,7490.8
0,2,7499.3,7503.3,7507.3
0,1,7945.9,7950,7953.9
0,2,8136.6,8140.7,8144.7
0,1,8412.5,8416.5,8420.5
0,2,8420.9,8425,8429
0,2,8466.6,8470.7,8474.7
0,1,8527.1,8531.2,8535.2
0,2,8814.6,8818.7,8822.7
1,1,8913.8,8915.9,8945.9
0,1,8979.2,8983.3,8987.3
0,2,8990.5,8994.5,8998.5
0,2,9100.9,9105,9109
0,1,9213.1,9217.1,9221.1
0,1,9327.8,9331.8,9335.8
0,2,9421.7,9425.7,9429.7
0,2,9432.9,9436.9,9440.9
0,1,9471.1,9475.2,9479.2
0,1,9573,9577.1,9581.1
1,2,9658.7,9662.4,9672.4
1,1,10025,10027,10057
0,2,10073,10077,10081
0,2,10082,10086,10090
0,1,10092,10096,10100
0,2,10156,10160,10164
0,1,10169,10173,10177
0,2,10188,10192,10196
0,1,10210,10214,10218
0,2,10221,10225,10229
1,1,10272,10276,10306
0,2,10317,10321,10325
0,1,10343,10347,10351
0,1,10446,10450,10454
0,2,10489,10494,10498
0,2,10571,10575,10579
0,1,10584,10588,10592
0,2,10603,10607,10611
0,1,10648,10652,10656
1,2,10660,10663,10673
0,1,10694,10698,10702
0,1,10705,10709,10713
0,2,10734,10738,10742
0,2,10760,10764,10768
0,1,11144,11148,11152
0,2,11152,11156,11160
0,1,11165,11170,11174
1,2,11282,11284,11294
1,1,11366,11370,11400
0,1,11421,11425,11429
0,2,11452,11456,11460
0,2,11472,11476,11480
0,1,11540,11544,11548
0,1,11600,11605,11609
0,2,11640,11644,11648
1,1,11690,11693,11723
0,2,11835,11839,11843
0,2,11862,11866,11870
0,1,11881,11885,11889
1,2,11934,11936,11946
0,1,12004,12008,12012
0,1,12058,12062,12066
0,2,12113,12117,12121
1,2,12200,12202,12212
0,1,12234,12238,12242
0,1,12258,12262,12266
1,2,12290,12292,12302
0,2,12309,12313,12317
0,1,12320,12324,12328
0,1,12510,12514,12518
0,2,12518,12523,12527
0,2,12535,12539,12543
0,1,12568,12572,12576
0,2,12606,12610,12614
0,1,12696,12700,12704
0,2,12791,12795,12799
0,1,12809,12813,12817
0,1,12822,12826,12830
0,2,12840,12844,12848
0,1,12881,12885,12889
0,2,12905,12909,12913
0,1,12961,12965,12969
0,2,12970,12974,12978
0,1,12980,12984,12988
0,2,12996,13000,13004
1,2,13054,13058,13067
0,1,13192,13196,13200
0,1,13200,13204,13208
0,2,13245,13249,13253
0,2,13317,13321,13325
0,1,13505,13509,13513
0,2,13601,13605,13609
0,1,13641,13645,13649
0,2,13720,13724,13728
0,1,13733,13737,13741
0,2,13742,13746,13750
0,1,13765,13769,13773
0,2,13775,13779,13783
0,1,13858,13862,13866
0,2,13879,13883,13887
1,1,13984,13986,14016
0,2,14017,14022,14026
0,1,14029,14033,14037
0,2,14059,14063,14067
0,1,14140,14144,14148
0,1,14150,14154,14158
0,2,14164,14169,14172
0,1,14196,14200,14204
0,2,14207,14211,14215
0,1,14423,14427,14431
0,2,14475,14479,14483
0,1,14639,14643,14647
0,2,14675,14679,14683
0,1,14693,14697,14701
0,2,14704,14708,14712
0,2,14772,14776,14780
0,1,14840,14844,14848
1,2,14887,14890,14900
0,1,14944,14948,14952
0,1,14960,14964,14968
0,2,14981,14985,14989
0,2,14989,14993,14997
0,1,15052,15057,15061
0,1,15062,15066,15070
0,2,15075,15079,15083
0,1,15110,15114,15118
1,2,15148,15150,15160
0,1,15163,15167,15171
1,2,15195,15198,15208
0,1,15213,15217,15221
1,2,15240,15244,15254
1,2,15259,15261,15271
0,1,15434,15438,15442
0,1,15459,15463,15467
1,2,15467,15470,15480
0,1,15483,15487,15491
0,2,15534,15538,15542
0,1,15551,15555,15559
0,2,15570,15574,15578
0,1,15586,15590,15594
0,2,15639,15643,15647
1,1,15670,15673,15703
0,2,15789,15793,15797
0,1,15819,15823,15827
0,2,15847,15851,15855
0,2,15858,15862,15866
0,1,15872,15876,15880
0,1,15883,15887,15891
0,2,15896,15900,15904
1,1,15915,15918,15948
0,2,15977,15981,15985
1,1,15998,16001,16031
0,2,16031,16035,16039
0,2,16072,16076,16080
0,1,16103,16107,16111
0,1,16170,16174,16178
0,2,16252,16256,16260
0,1,16266,16270,16274
0,2,16366,16370,16374
0,2,16398,16402,16406
0,1,16416,16420,16424
0,1,16437,16441,16445
0,2,16445,16449,16453
1,1,16460,16462,16492
0,2,16510,16514,16518
0,2,16553,16557,16561
0,1,16624,16628,16632
0,1,16652,16656,16660
0,2,16679,16683,16687
0,1,16754,16758,16762
0,2,16789,16794,16798
0,1,16875,16879,16883
0,2,16893,16897,16901
1,2,16905,16908,16918
0,1,16932,16936,16940
0,1,16946,16950,16954
0,2,16968,16972,16976
0,1,17076,17080,17084
0,2,17201,17205,17209
0,2,17253,17257,17261
0,1,17300,17304,17308
0,2,17310,17314,17318
0,1,17321,17325,17329
0,1,17380,17384,17388
0,2,17517,17521,17525
0,2,17530,17534,17538
0,1,17541,17545,17549
0,2,17614,17618,17622
0,1,17632,17636,17640
0,1,17647,17651,17655
0,2,17746,17750,17754
0,1,17880,17884,17888
0,2,17898,17902,17906
1,2,17946,17950,17960
0,1,17971,17975,17979
0,2,17994,17998,18002
0,1,18021,18026,18030
0,1,18052,18056,18060
0,2,18211,18215,18219
0,1,18219,18224,18228
0,2,18253,18257,18261
0,2,18413,18417,18421
0,1,18439,18443,18447
0,2,18460,18464,18468
0,1,18490,18494,18498
0,2,18530,18534,18538
0,1,18559,18563,18567
0,1,18623,18627,18631
0,2,18641,18645,18649
0,1,18655,18659,18663
0,2,18666,18670,18674
0,1,18733,18737,18741
0,2,18747,18751,18755
0,2,18820,18824,18828
0,1,18837,18841,18845
0,2,18866,18870,18874
0,1,18911,18915,18919
0,1,19024,19028,19032
0,2,19062,19066,19070
1,2,19082,19084,19094
0,1,19099,19103,19107
0,2,19241,19245,19249
1,1,19626,19628,19658
0,1,19659,19663,19667
0,2,19680,19684,19688
1,1,19706,19708,19739
0,2,19789,19793,19797
0,1,19916,19920,19924
1,2,19947,19950,19960
0,1,20119,20123,20127
0,2,20132,20136,20140
0,2,20179,20183,20187
0,1,20544,20548,20552
0,2,20561,20565,20569
0,1,20641,20645,20649
0,2,20653,20657,20661
0,1,20702,20706,20710
0,2,20797,20801,20805
0,1,20809,20813,20817
0,2,21153,21157,21161
0,1,21164,21168,21172
0,1,21181,21185,21189
0,2,21189,21193,21197
1,2,21217,21221,21231
1,1,21326,21329,21359
0,2,21376,21380,21384
0,1,21396,21400,21404
0,1,21412,21416,21420
0,2,21605,21609,21613
0,2,21620,21624,21628
0,1,21678,21682,21686
0,2,21696,21700,21704
0,1,21708,21712,21716
1,1,21720,21723,21753
0,2,21776,21780,21784
0,1,21794,21798,21802
0,2,21824,21828,21832
0,2,21846,21850,21854
0,1,21876,21880,21884
0,2,21894,21898,21902
0,1,21969,21973,21977
0,1,22031,22035,22039
1,2,22044,22046,22056
0,1,22118,22122,22126
0,2,22142,22146,22150
0,1,22159,22163,22167
1,2,22183,22185,22195
0,1,22196,22200,22204
0,2,22222,22226,22230
1,1,22265,22269,22299
0,2,22323,22327,22331
0,2,22339,22343,22347
0,1,22469,22473,22477
0,1,22526,22530,22534
1,2,22548,22551,22561
0,1,22567,22571,22575
0,2,22605,22609,22613
0,2,22621,22625,22629
0,1,22675,22679,22683
0,2,22736,22740,22744
0,1,22785,22789,22793
0,2,22816,22820,22824
0,1,22833,22837,22841
0,2,22842,22846,22850
0,1,22878,22882,22886
0,2,22900,22904,22908
0,1,22908,22912,22916
0,2,22940,22944,22948
0,1,22950,22954,22958
0,2,22975,22979,22983
0,1,23014,23018,23022
0,1,23104,23108,23112
0,2,23139,23143,23147
0,2,23225,23229,23233
0,1,23247,23252,23255
0,1,23338,23342,23346
1,2,23367,23370,23380
1,1,23416,23419,23449
0,2,23547,23551,23555
0,1,23609,23613,23617
0,2,23622,23626,23630
1,1,23636,23639,23669
0,2,23680,23684,23688
0,1,23690,23694,23698
0,2,23699,23703,23707
0,2,23709,23713,23717
0,1,23749,23753,23757
0,2,23787,23791,23795
0,1,23795,23799,23803
0,1,23832,23836,23840
0,2,23896,23900,23904
0,2,23906,23910,23914
0,1,23963,23967,23971
0,1,24022,24026,24030
0,2,24033,24037,24041
0,2,24147,24151,24155
0,1,24178,24182,24186
0,2,24186,24190,24194
0,1,24305,24309,24313
0,1,24315,24319,24323
0,2,24337,24341,24345
0,2,24377,24381,24385
0,1,24393,24397,24401
1,2,24430,24432,24442
0,1,24445,24449,24453
0,2,24458,24462,24466
0,1,24503,24507,24511
0,2,24516,24520,24524
0,1,24551,24555,24559
0,2,24562,24567,24570
0,1,24575,24579,24583
0,2,24590,24594,24598
0,1,24640,24644,24648
0,1,24652,24656,24660
0,2,24692,24696,24700
0,1,24704,24708,24712
0,2,24762,24766,24770
1,2,24780,24782,24792
0,1,24823,24827,24831
0,2,24867,24871,24875
0,1,24876,24880,24884
0,1,24892,24896,24900
0,2,24967,24971,24975
1,1,24976,24979,25009
0,2,25029,25033,25037
0,1,25055,25059,25063
1,2,25083,25085,25095
0,2,25099,25103,25107
1,1,25133,25136,25166
0,2,25167,25171,25175
0,1,25191,25195,25199
1,1,25213,25216,25246
0,2,25256,25260,25264
0,1,25305,25309,25313
0,2,25357,25361,25365
0,1,25372,25376,25380
0,2,25465,25469,25473
0,2,25475,25479,25483
0,1,25491,25495,25499
0,2,25502,25506,25510
0,1,25521,25525,25529
0,2,25532,25536,25540
0,1,25800,25804,25808
0,1,25866,25870,25874
1,2,25875,25879,25889
0,2,25913,25917,25921
0,1,25923,25927,25931
0,2,25934,25938,25942
1,1,25952,25955,25985
0,2,25989,25993,25997
0,1,26000,26004,26008
1,1,26032,26035,26065
1,2,26068,26072,26082
0,2,26085,26089,26093
1,1,26170,26173,26203
0,1,26206,26210,26214
1,2,26260,26262,26272
0,2,26275,26279,26283
0,1,26285,26289,26293
0,1,26343,26348,26352
1,2,26356,26358,26368
0,1,26376,26380,26384
1,2,26391,26393,26403
0,2,26415,26419,26423
0,1,26486,26490,26494
1,1,26619,26622,26652
0,2,26664,26668,26672
0,1,26675,26679,26683
0,2,26693,26697,26701
0,2,26701,26705,26709
0,1,26751,26755,26759
1,2,26764,26766,26776
1,1,26796,26800,26830
1,1,26839,26841,26871
1,2,26878,26881,26891
0,2,26894,26898,26902
0,1,26905,26909,26913
0,1,26915,26919,26923
0,2,26924,26928,26932
0,1,26933,26937,26941
1,2,26943,26945,26955
0,1,26956,26960,26964
0,2,26986,26990,26994
0,1,27000,27004,27008
0,2,27045,27049,27053
0,2,27094,27098,27102
1,1,27105,27108,27138
0,1,27146,27150,27154
0,2,27189,27193,27197
0,1,27200,27204,27208
0,2,27218,27222,27226
0,1,27239,27243,27247
0,2,27247,27251,27255
0,1,27386,27390,27394
0,2,27435,27439,27443
0,1,27463,27468,27471
0,2,27495,27500,27503
0,1,27521,27525,27529
0,2,27536,27540,27544
0,1,27604,27608,27612
0,2,27632,27636,27640
0,2,27683,27687,27691
0,1,27701,27706,27710
0,2,27746,27750,27754
0,1,27760,27764,27768
0,2,27800,27804,27808
0,1,27824,27828,27832
0,1,27914,27918,27922
0,2,27927,27931,27935
0,2,27935,27939,27943
0,1,27945,27949,27953
0,1,27955,27959,27963
0,2,27990,27994,27998
0,2,28003,28007,28011
0,1,28013,28017,28021
0,1,28042,28046,28050
0,2,28056,28060,28064
0,1,28077,28081,28085
0,2,28126,28130,28134
1,2,28147,28149,28159
1,1,28159,28162,28192
0,2,28280,28284,28288
0,1,28293,28297,28301
0,2,28308,28313,28317
1,1,28332,28334,28364
0,2,28374,28378,28382
0,1,28421,28425,28429
1,1,28433,28437,28467
0,2,28488,28492,28496
0,1,28502,28506,28510
1,2,28522,28524,28534
0,2,28569,28573,28577
0,1,28589,28594,28598
1,1,28601,28603,28633
0,2,28654,28658,28662
0,1,28680,28685,28689
0,2,28714,28718,28722
0,1,28759,28764,28768
0,2,28782,28787,28791
1,1,28862,28864,28894
0,2,28903,28907,28911
1,2,28929,28931,28941
0,1,28956,28960,28964
0,2,28992,28996,29000
0,1,29017,29021,29025
0,2,29066,29070,29074
0,1,29079,29083,29087
0,1,29090,29094,29098
1,2,29101,29104,29114
0,1,29156,29160,29164
0,2,29172,29176,29180
0,1,29206,29210,29214
0,2,29214,29218,29222
0,2,29251,29255,29259
0,1,29309,29313,29317
0,1,29343,29347,29351
0,2,29355,29359,29363
1,2,29377,29379,29389
0,1,29392,29396,29400
0,2,29458,29462,29466
0,1,29499,29503,29507
0,1,29549,29554,29557
0,2,29565,29569,29573
0,1,29606,29610,29614
0,2,29679,29683,29687
0,2,29894,29898,29902
0,1,29922,29926,29930
0,2,29959,29963,29967
0,1,29987,29991,29995
1,2,30025,30027,30037
1,1,30043,30047,30077
1,2,30182,30185,30195
0,1,30228,30233,30237
0,2,30250,30254,30258
0,1,30265,30270,30273
0,2,30366,30370,30374
0,1,30399,30403,30407
0,2,30424,30428,30432
0,1,30436,30440,30444
1,2,30468,30470,30480
0,1,30486,30490,30494
1,1,30507,30509,30539
1,2,30547,30551,30561
0,2,30785,30789,30793
0,1,30795,30799,30803
0,1,30814,30818,30822
0,2,30965,30969,30973
0,1,30997,31001,31005
0,2,31038,31042,31046
1,1,31070,31072,31102
0,2,31104,31108,31112
0,2,31261,31265,31269
0,1,31296,31300,31304
0,1,31507,31511,31515
1,2,31536,31538,31548
0,1,31564,31568,31572
0,2,31707,31711,31715
0,1,31772,31776,31780
0,2,31792,31796,31800
0,1,31849,31853,31857
0,2,31867,31871,31875
1,2,31877,31881,31891
0,1,31902,31906,31910
0,1,31916,31920,31924
0,2,31970,31974,31978
0,2,31998,32002,32006
0,1,32043,32047,32051
0,1,32282,32286,32290
0,2,32384,32388,32392
0,1,32472,32476,32480
0,2,32598,32602,32606
0,1,32612,32616,32620
0,2,32704,32708,32712
0,1,32717,32721,32725
1,2,32869,32873,32883
0,2,33063,33067,33071
0,1,33082,33086,33090
0,2,33334,33338,33342
0,1,33360,33364,33368
0,1,33393,33397,33401
0,2,33423,33427,33431
0,1,33445,33449,33453
0,2,33510,33514,33518
1,2,33523,33526,33536
0,1,33547,33551,33555
0,1,33559,33563,33567
0,2,33583,33587,33591
0,1,33592,33596,33600
0,2,33604,33608,33612
1,1,33615,33618,33648
0,2,33663,33667,33671
0,2,33690,33694,33698
0,1,33704,33708,33712
0,2,33716,33720,33724
0,1,33727,33731,33735
0,2,33760,33764,33768
0,1,33782,33786,33790
0,1,33883,33887,33891
0,2,33934,33938,33942
0,2,33960,33964,33968
0,1,33976,33980,33984
0,1,34000,34004,34008
0,2,34019,34023,34027
0,1,34049,34053,34057
0,2,34140,34144,34148
0,1,34158,34162,34166
0,2,34185,34189,34193
0,1,34201,34205,34209
0,2,34241,34245,34249
1,2,34336,34339,34349
0,1,34364,34368,34372
0,1,34375,34379,34383
0,2,34383,34387,34391
0,2,34429,34433,34437
0,1,34458,34462,34466
0,2,34467,34471,34475
0,1,34480,34484,34488
0,1,34518,34522,34526
0,2,34528,34532,34536
0,2,34571,34575,34579
0,1,34597,34601,34605
0,1,34613,34617,34621
0,2,34649,34653,34657
1,1,34666,34670,34700
0,2,34752,34757,34760
0,2,34763,34767,34771
0,1,34784,34788,34792
0,1,34856,34860,34864
0,2,34896,34900,34904
0,2,34929,34933,34937
0,1,34962,34966,34970
1,2,34982,34984,34994
1,1,35474,35477,35507
1,2,35612,35614,35624
0,1,35624,35628,35632
0,2,35672,35676,35680
0,1,35765,35769,35773
1,2,35872,35875,35885
0,1,35931,35935,35939
0,1,35952,35956,35960
1,2,35961,35963,35973
0,1,35979,35983,35987
0,2,36004,36008,36012
0,2,36065,36069,36073
0,1,36105,36109,36113
0,1,36131,36135,36139
0,2,36152,36156,36160
0,1,36166,36170,36174
0,2,36198,36202,36206
0,1,36210,36214,36218
0,2,36222,36226,36230
0,1,36275,36279,36283
0,2,36293,36297,36301
0,2,36318,36322,36326
0,1,36383,36387,36391
0,1,36427,36431,36435
0,2,36441,36445,36449
0,2,36486,36490,36494
0,1,36602,36606,36610
0,1,36664,36668,36672
1,2,36705,36709,36719
0,1,36742,36746,36750
0,2,36767,36771,36775
0,2,36854,36858,36862
0,1,36870,36874,36878
1,2,36899,36901,36911
1,1,36914,36917,36947
0,1,36956,36960,36964
0,2,36981,36985,36989
0,1,36992,36996,37000
0,2,37009,37013,37017
0,2,37019,37023,37027
1,1,37073,37077,37107
0,1,37141,37145,37149
0,2,37166,37170,37174
0,1,37190,37194,37198
0,2,37230,37234,37238
0,2,37238,37242,37246
0,1,37247,37252,37256
1,1,37266,37269,37299
0,2,37313,37317,37321
0,1,37376,37380,37384
0,2,37426,37430,37434
1,1,37454,37458,37488
0,2,37610,37614,37618
0,2,37635,37639,37643
1,1,37660,37663,37693
0,1,37712,37716,37720
0,2,37726,37730,37734
0,1,37745,37749,37753
0,2,37761,37765,37769
0,2,37778,37782,37786
0,1,37854,37858,37862
0,1,37887,37891,37895
0,2,37895,37899,37903
0,1,37988,37992,37996
0,2,38002,38006,38010
0,1,38046,38050,38054
0,2,38063,38067,38071
0,1,38073,38077,38081
0,2,38086,38090,38094
0,2,38095,38099,38103
0,1,38104,38108,38112
0,2,38123,38128,38131
